"country","code","region","income","pop","gdp_pc_ppp","poorest_share","poorer_share","middle_share","richer_share","richest_share","cases_richest","cases_richer","cases_middle","cases_poorer","cases_poorest","notif_richest","notif_richer","notif_middle","notif_poorer","notif_poorest","untreated_richest","untreated_richer","untreated_middle","untreated_poorer","untreated_poorest","oop_treated_richest_und","oop_treated_richer_und","oop_treated_middle_und","oop_treated_poorer_und","oop_treated_poorest_und","nm_treated_richest_und","nm_treated_richer_und","nm_treated_middle_und","nm_treated_poorer_und","nm_treated_poorest_und","ind_treated_richest_und","ind_treated_richer_und","ind_treated_middle_und","ind_treated_poorer_und","ind_treated_poorest_und","total_treated_richest_und","total_treated_richer_und","total_treated_middle_und","total_treated_poorer_und","total_treated_poorest_und","oop_untreated_richest_und","oop_untreated_richer_und","oop_untreated_middle_und","oop_untreated_poorer_und","oop_untreated_poorest_und","nm_untreated_richest_und","nm_untreated_richer_und","nm_untreated_middle_und","nm_untreated_poorer_und","nm_untreated_poorest_und","ind_untreated_richest_und","ind_untreated_richer_und","ind_untreated_middle_und","ind_untreated_poorer_und","ind_untreated_poorest_und","total_untreated_richest_und","total_untreated_richer_und","total_untreated_middle_und","total_untreated_poorer_und","total_untreated_poorest_und","oop_richest_und","oop_richer_und","oop_middle_und","oop_poorer_und","oop_poorest_und","nm_richest_und","nm_richer_und","nm_middle_und","nm_poorer_und","nm_poorest_und","ind_richest_und","ind_richer_und","ind_middle_und","ind_poorer_und","ind_poorest_und","total_richest_und","total_richer_und","total_middle_und","total_poorer_und","total_poorest_und","oop_treated_richest_d","oop_treated_richer_d","oop_treated_middle_d","oop_treated_poorer_d","oop_treated_poorest_d","nm_treated_richest_d","nm_treated_richer_d","nm_treated_middle_d","nm_treated_poorer_d","nm_treated_poorest_d","ind_treated_richest_d","ind_treated_richer_d","ind_treated_middle_d","ind_treated_poorer_d","ind_treated_poorest_d","total_treated_richest_d","total_treated_richer_d","total_treated_middle_d","total_treated_poorer_d","total_treated_poorest_d","oop_untreated_richest_d","oop_untreated_richer_d","oop_untreated_middle_d","oop_untreated_poorer_d","oop_untreated_poorest_d","nm_untreated_richest_d","nm_untreated_richer_d","nm_untreated_middle_d","nm_untreated_poorer_d","nm_untreated_poorest_d","ind_untreated_richest_d","ind_untreated_richer_d","ind_untreated_middle_d","ind_untreated_poorer_d","ind_untreated_poorest_d","total_untreated_richest_d","total_untreated_richer_d","total_untreated_middle_d","total_untreated_poorer_d","total_untreated_poorest_d","oop_richest_d","oop_richer_d","oop_middle_d","oop_poorer_d","oop_poorest_d","nm_richest_d","nm_richer_d","nm_middle_d","nm_poorer_d","nm_poorest_d","ind_richest_d","ind_richer_d","ind_middle_d","ind_poorer_d","ind_poorest_d","total_richest_d","total_richer_d","total_middle_d","total_poorer_d","total_poorest_d","cc_treated_richest","cc_treated_richer","cc_treated_middle","cc_treated_poorer","cc_treated_poorest","oop_treated_richest","oop_treated_richer","oop_treated_middle","oop_treated_poorer","oop_treated_poorest","cc_untreated_richest","cc_untreated_richer","cc_untreated_middle","cc_untreated_poorer","cc_untreated_poorest","oop_untreated_richest","oop_untreated_richer","oop_untreated_middle","oop_untreated_poorer","oop_untreated_poorest","cc_richest","cc_richer","cc_middle","cc_poorer","cc_poorest","oop_richest","oop_richer","oop_middle","oop_poorer","oop_poorest"
"Nigeria","NGA","AFR","LMIC",232679478,6439.812922,0.071,0.116,0.162,0.0023,0.6487,119448.27094428,144093.89159262,173192.00069268,196392.16669492,231619.02308014,24303.8393733699,-55207.8647242098,-58637.3761112001,-56990.5996551099,-48718.1700280602,95144.4315709062,199301.756316824,231829.376803877,253382.76635004,280337.19310821,12649202.9917001,-21452827.409268,-16133622.16476,-13057855.916713,-11850862.822751,19894190.6008298,-34653210.13732,-29649860.6291,-26028815.426368,-18821674.808026,33996288.94665,-50174297.9282,-29124821.72965,-17328091.6978381,-7737441.67720997,66539682.5391798,-106280335.47479,-74908304.52351,-56414763.04092,-38409979.3079901,52651806.0284644,77400639.4616957,63995504.71089,58085238.019975,68485350.314764,74560074.9475091,124881512.403971,116888768.099972,116419926.150035,108901903.940994,131234753.224518,181340702.194392,115186339.160575,77150013.076689,44684637.22948,258446634.200492,383622854.060058,296070611.971432,251655177.24669,222071891.48523,65301009.02016,55947812.0524271,47861882.5461301,45027382.1032621,56634487.4920131,94454265.5483398,90228302.2666402,87238907.47087,90391110.72366,90080229.1329699,165231042.17117,131166404.2662,86061517.4309201,59821921.3788481,36947195.5522701,324986316.73967,277342518.58527,221162307.44793,195240414.20578,183661912.17725,2223905.11701405,-17420527.639069,-12908985.804942,-10446484.164685,-9486832.937332,4202039.48277307,-28141640.022772,-23683205.889601,-20842606.4463871,-15067281.646704,6881350.59468007,-40772286.83764,-23281031.681651,-13858341.554057,-6191412.71377799,13307295.1944599,-86334454.4994802,-59873223.3761899,-45147432.1651301,-30745527.297814,32826973.7172309,47453711.8963868,38603359.944667,34617095.61808,39891227.91795,46505814.7802662,76575849.8771214,70507618.999112,69362961.419573,63424034.322731,81823887.5186217,111183632.424203,69477577.932697,45973575.418479,26026571.629099,161156676.016118,235213194.197711,178588556.876477,149953632.456131,129341833.869784,35050878.8342451,30033184.2573169,25694374.139725,24170611.453395,30404394.980618,50707854.263039,48434209.854349,46824413.109511,48520354.973186,48356752.676026,88705238.1133001,70411345.58656,46196546.2510459,32115233.864422,19835158.915322,174463971.21059,148878739.69823,118715333.50028,104806200.29101,98596306.57197,10224.079264154,-25122.547177204,-29822.62166185,-34470.24742303,-36922.4992666999,2147.883131774,-4650.47014092002,-5258.41495949199,-6653.534820431,-12373.672567002,40252.7583282191,90648.5958064997,117890.500358127,153248.174514602,212471.07507693,8716.87104395171,16715.0585246126,20768.8661521874,29574.912228967,71231.678580372,50476.837592374,65526.0486293,88067.8786962801,118777.92709157,175548.57581023,10864.754175726,12064.588383694,15510.451192695,22921.377408535,58858.006013372
"Nepal","NPL","SEAR","LMIC",29651054,5736.621343,0.087,0.131,0.17,0.222,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pakistan","PAK","EMR","LMIC",251269164,6286.979927,0.096,0.131,0.164,0.0021,0.6069,1485.31374792987,1791.77677902998,2153.60555347987,2442.09466465982,2880.13310315087,1435.87658922002,277.425368790049,161.7554547498,153.510936080012,132.400645820424,49.4371587056903,1514.351410242,1991.850098731,2288.58372858004,2747.73245732998,395969.190796971,57971.4008060694,23162.4239740372,18073.7002760172,16953.2447379827,739096.732380152,118348.851119995,54525.9675030708,45765.7844280005,33773.9243609905,1397018.80508995,174725.42366004,55781.8222779036,33566.501955986,15720.1547180116,2532084.72826004,351045.675580025,133470.213750362,97405.9866600037,66447.3238201141,14007.03311715,294325.752254106,277051.975541994,266601.015926987,341665.875981033,23296.7914144301,612529.856149107,650795.389815003,677157.598268032,690820.890050054,42551.0130338897,966285.923666984,692240.121421039,488521.867585957,307221.96596396,79854.8375654696,1873141.53207004,1620087.48677707,1432280.48177898,1339708.73198986,409976.223913074,352297.153059959,300214.399517,284674.716202021,358619.120719075,762393.523790121,730878.707269907,705321.35732007,722923.382689953,724594.81441021,1439569.81813002,1141011.34732008,748021.943690062,522088.369541049,322942.120682001,2611939.56583023,2224187.20765018,1753557.70053005,1529686.46843958,1406156.05581999,213955.17375803,8788.11701405048,-5526.14308202267,-4558.45295602083,-3983.89880099893,399385.268311977,17094.3875390291,-12717.1896830797,-11533.8967620134,-8324.55067205429,755011.223920107,20514.2376900911,-14828.3720060587,-8098.37233096361,-3327.00412300229,1368351.66598988,46396.7422502041,-33071.7047700882,-24190.7220500708,-15635.4535950422,8568.14398570405,182404.075302798,168419.040977307,159027.6522232,198582.250716984,14269.47417731,379521.893986702,395490.404055983,403831.559033006,401495.105026007,26053.1121874598,598630.539780393,420740.165825993,291384.301287979,178573.695225,48890.7303504799,1160556.509069,984649.610858023,854243.512544036,778651.050969005,222523.317744017,191192.192317009,162892.897896051,154469.19926703,194598.351916015,413654.742489934,396616.281525016,382773.214370966,392297.662271023,393170.554355025,781064.336100101,619144.777480125,405911.793820024,283285.928956985,175246.691103995,1417242.39632988,1206953.25131989,951577.906090021,830052.790499926,763015.597370148,555.735022283974,115.050223590108,75.4155604201369,85.7378852600232,94.7406053899322,74.2076908279996,13.0977509189979,8.40908864600351,10.7999111750105,23.506674336968,18.8902125265499,627.228438941398,924.661928371992,1276.33453365497,1967.31520321011,2.45666896208601,71.0172535363017,101.886849728195,158.287157377388,488.282177340996,574.625234810053,742.278662540019,1000.07748879003,1362.07241890999,2062.05580860004,76.6643597899965,84.1150044550013,110.295938374009,169.087068552966,511.788851676974
"Peru","PER","AMR","UMIC",34217848,17802.41825,0.055,0.104,0.153,0.222,0.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Philippines","PHL","WPR","LMIC",115843670,11794.13755,0.069,0.107,0.146,0.209,0.469,77521.23890831,93516.10456204,112400.60954059,127457.38346585,150319.41008407,60502.4001633599,28154.0596615598,-48814.2930728099,-48227.8356962102,-40978.89685228,17018.8387449492,65362.0449004844,161214.902613388,175685.21916206,191298.30693635,14369067.4341271,4711179.18084204,-5737217.59562302,-4736151.46707201,-4357579.17233002,27980868.2206001,10167188.6561399,-14464786.7966,-12758786.317441,-9371486.7727921,85708682.5343499,25641880.6466799,-25045199.5712199,-15391617.12683,-6870986.51443201,128058618.18907,40520248.4836702,-45247203.96346,-32886554.9113402,-20600052.4595501,4134650.70710354,11043664.9884604,19169478.5869094,17508280.413464,20256791.193874,7574115.59053587,23820679.6987766,47450396.188194,46825925.152205,43138928.94997,25102036.1853102,62599122.1854423,83127149.575084,55556118.674471,31694111.773705,36810802.4829496,97463466.8726797,149747024.350187,119890324.240139,95089831.9175498,18503718.14123,15754844.1693021,13432260.991286,12772128.94639,15899212.021544,35554983.81113,33987868.3549199,32985609.3915999,34067138.83476,33767442.1771801,110810718.71966,88241002.83213,58081950.00385,40164501.5476398,24823125.2592729,164869420.67203,137983715.35635,104499820.38674,87003769.3287897,74489779.4579897,7393314.31062299,1550582.77634299,-4560104.51629901,-3766609.013237,-3446029.698971,14436743.303268,3329892.25198805,-11428491.039524,-10123591.0283,-7391588.64601398,44065532.5931001,8234376.00685,-19850581.11866,-12152603.725394,-5421836.64301598,65895590.2069898,13114851.0351801,-35839176.67449,-26042803.7669299,-16259454.9880021,2677087.47219335,7022411.34560784,11869684.6847883,10717420.9363054,12097006.568648,4907468.92257619,15160429.1995351,29375579.681595,28661628.595414,25763407.557461,16228663.7586656,39783832.0319724,51460402.65636,34007321.427469,18927887.872099,23813220.1534352,61966672.5771155,92705667.022744,73386370.959188,56788301.998207,10070401.782817,8572994.12195104,7309580.16848898,6950811.923069,8650976.86967701,19344212.225843,18490321.4515229,17947088.642071,18538037.5671149,18371818.9114469,60294196.3517699,48018208.03882,31609821.5376999,21854717.7020739,13506051.229081,89708810.3604198,75081523.6122899,56866490.3482499,47343567.19226,40528847.0102,23019.6861728801,11392.2332751499,-21723.3993665499,-25332.17134046,-27889.7777188402,1616.80246593599,679.290780206895,-1340.4834725378,-1862.691590449,-5113.69520160096,6445.60264387963,26476.6386082954,71715.542055062,92294.456874239,130266.65424529,468.588473948141,1582.07689638366,4412.5143072829,6765.8538750002,23788.994578537,29465.2888167701,37868.8718834401,49992.14268851,66962.2855337802,102376.87652645,2085.39093988411,2261.3676765905,3072.030834745,4903.16228455098,18675.2993769359
"Papua New Guinea","PNG","WPR","LMIC",10576502,4888.554831,0.0659,0.119,0.157,0.0022,0.6559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraguay","PRY","AMR","UMIC",6929153,18523.68102,0.051,0.096,0.142,0.212,0.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sudan","SDN","EMR","LIC",50448963,2127.400391,0.078,0.121,0.161,0.0022,0.6378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senegal","SEN","AFR","LMIC",18501984,5110.399698,0.073,0.115,0.156,0.216,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El Salvador","SLV","AMR","UMIC",6338193,13264.02709,0.056,0.108,0.154,0.224,0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suriname","SUR","AMR","UMIC",634431,22066.73207,0.059,0.111,0.153,0.22,0.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eswatini","SWZ","AFR","LMIC",1242822,11784.28006,0.087,0.068,0.107,0.0019,0.7361,607.171350797002,732.448298399499,880.357833366001,998.287343931002,1177.3501114928,-821.50088281536,-977.532909691099,-976.5571600282,-968.444040926301,-821.753265778971,1428.67223361241,1709.98120809058,1856.91499339414,1966.7313848573,1999.1033772717,-533971.85452905,-455255.57507348,-328607.40014584,-274947.558961,-246906.87509187,-990537.782094201,-926690.687283501,-739898.662837361,-665675.29302542,-484312.41700755,-2548721.7432466,-1968796.0562337,-1066223.9492537,-653679.17785904,-285513.56241728,-4073231.3798698,-3350742.3185907,-2134730.0122369,-1594302.0298455,-1016732.8545167,937742.37776576,801219.10664547,623114.55105489,554972.71245646,593325.62960907,1728274.42282108,1631573.20510174,1420922.90533383,1366178.28863335,1175615.2309206,4344137.80666495,3403824.44095731,2016781.34357407,1315774.57425496,696900.30348716,7010154.6072519,5836616.7527045,4060818.7999627,3236925.5753448,2465841.1640168,403770.523236709,345963.531571981,294507.15090905,280025.153495451,346418.754517189,737736.6407269,704882.517818201,681024.2424965,700502.9956079,691302.813912999,1795416.0634184,1435028.3847236,950557.394320201,662095.396395899,411386.741069881,2936923.227382,2485874.4341139,1926088.7877258,1642623.5454993,1449108.3095001,-363234.00782389,-308524.76887473,-221862.83258188,-185477.4134234,-166555.57563527,-671663.14886239,-627685.54177065,-500935.76884648,-450713.49944425,-327233.06864704,-1721536.4782691,-1329170.5176778,-719753.18355716,-440809.081872961,-192990.6369994,-2756433.6349553,-2265380.8283233,-1442551.7849855,-1076999.9947406,-686779.28128171,581298.12957548,495352.34811135,380833.9091588,336589.18379332,353577.4106409,1069837.0788003,1008234.76222547,868630.12226827,828931.6873435,700435.4913099,2690034.09197855,2103392.50671209,1232597.28931345,797989.845436879,415025.36075678,4341169.30035436,3606979.61704895,2482061.3207405,1963510.7165737,1469038.2627075,218064.12175159,186827.579236619,158971.07657691,151111.77036992,187021.83500564,398173.929937899,380549.22045481,367694.353421781,378218.187899239,373202.42266286,968497.613709599,774221.989034202,512844.1057563,357180.76356392,222034.72375739,1584735.665399,1341598.7887257,1039509.535755,886510.721833099,782258.981425803,-357.67223993964,-455.642153919,-495.31644328773,-568.49209042032,-603.60415812745,-53.022887903285,-58.0658337828199,-63.517763943246,-84.510725649389,-179.17836090123,621.97950152174,797.31127476158,942.37846257971,1155.17409068672,1469.2307112135,92.270759394353,101.562093170323,120.688826451309,171.521005787866,436.01864956807,264.30726158211,341.66912084258,447.06201929195,586.682000266401,865.626553086098,39.2478714910681,43.4962593875,57.17106250806,87.0102801384801,256.84028866685
"Syrian Arab Republic","SYR","EMR","LIC",24672760,4650.066878,0.092,0.14,0.179,0.231,0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chad","TCD","AFR","LIC",20299123,2961.931924,0.069,0.11,0.159,0.214,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thailand","THA","SEAR","UMIC",71668011,24708.24394,0.079,0.119,0.161,0.226,0.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tajikistan","TJK","EUR","LMIC",10590927,5405.980116,0.075,0.12,0.164,0.0022,0.6388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Timor-Leste","TLS","SEAR","LMIC",1400638,4758.39202,0.095,0.134,0.169,0.0022,0.5998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tunisia","TUN","EMR","LMIC",12277109,14451.2545,0.077,0.123,0.164,0.219,0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ukraine","UKR","EUR","UMIC",37860221,18550.46289,0.1,0.143,0.176,0.0022,0.5788,1854.87916286741,2237.594189507,2689.45067785899,3049.719639079,3596.74774895201,-1932.25931782501,-2819.22727723481,-3066.5092087401,-3034.69070493549,-2576.99313516119,3787.1384806923,5056.8214667421,5755.9598865987,6084.41034401421,6173.74088411299,-3589816.15582001,-3669787.482409,-2847051.49129179,-2373847.33166079,-2174114.4876811,-4382188.22964901,-5087675.70137301,-4458440.145585,-3983569.051937,-2875818.5192163,-7686312.00197899,-7435071.31088701,-4392108.67814702,-2658615.9055192,-1190170.471988,-15658316.38745,-16192534.4946691,-11697600.315025,-9016032.28911799,-6240103.47888601,7027569.1258369,6618512.6057105,5375823.6961339,4785672.6639956,5193753.64478791,8595581.9586265,9102512.0871771,8326275.5666863,7953543.5113595,6838827.865275,15155043.6947137,13357203.3540145,8283159.9201249,5380735.949226,2865707.4272719,30778194.779177,29078228.046902,21985259.182945,18119952.124581,14898288.937335,3437752.970016,2948725.123301,2528772.204842,2411825.33233501,3019639.157107,4213393.72897699,4014836.385804,3867835.421101,3969974.45942301,3963009.34605899,7468731.692734,5922132.04312903,3891051.24197799,2722120.04370701,1675536.9552839,15119878.391727,12885693.5522339,10287658.8679199,9103919.83546305,8658185.45844895,-2566380.03956491,-2576456.36481841,-1983602.387819,-1652179.2445069,-1511234.1817378,-3130884.5411,-3560755.097609,-3095617.08541049,-2767522.3638189,-1997487.1325213,-5503776.60389701,-5212339.18199003,-3058219.3727337,-1852908.8721156,-828493.6475785,-11201041.184563,-11349550.644418,-8137438.845963,-6272610.480441,-4337214.96183801,4462754.7561609,4203032.2969023,3378571.0385983,2982553.747591,3176960.50262041,5454704.5095195,5775181.9673524,5228993.4930182,4957415.6911863,4183441.0051616,9624291.3172139,8479674.7319157,5204997.53693391,3354791.9429049,1752840.0629977,19541750.5828943,18457888.9961705,13812562.06855,11294761.381682,9113241.570779,1896374.71659599,1626575.9320837,1394968.6507792,1330374.50308411,1665726.32088301,2323819.96841902,2214426.86974299,2133376.407608,2189893.32736801,2185953.872641,4120514.71331701,3267335.549925,2146778.16420001,1501883.07078931,924346.415419005,8340709.398332,7108338.35175204,5675123.22258699,5022150.901241,4776026.60894197,-932.334999525301,-1428.4888355361,-1684.3502769387,-1939.0986073782,-2040.3819699754,-450.540149717202,-619.129425385701,-700.016799764398,-841.930876836203,-1193.1841038094,1827.8761494496,2564.3070520643,3163.0564939945,3888.7311457335,4888.2494512143,882.35698301179,1110.93078586823,1314.7353104524,1688.975144541,2859.6983944194,895.541149924298,1135.8182165281,1478.70621705581,1949.632538355,2847.86748123899,431.816833294601,491.801360482499,614.718510687999,847.0442677049,1666.5142906102
"Venezuela","VEN","AMR","UMIC",28405543,17349.176,0.0484,0.0908,0.137,0.0021,0.7217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
